6.200000000000000000e+01 1.520000000000000000e+02 4.251839999999999935e-06
6.300000000000000000e+01 1.530000000000000000e+02 3.685919999999999855e-06
6.200000000000000000e+01 1.540000000000000000e+02 4.430550000000000296e-06
6.400000000000000000e+01 1.550000000000000000e+02 3.484869999999999467e-06
6.400000000000000000e+01 1.560000000000000000e+02 4.311409999999999773e-06
6.400000000000000000e+01 1.570000000000000000e+02 3.507209999999999917e-06
6.400000000000000000e+01 1.580000000000000000e+02 4.572029999999999999e-06
6.500000000000000000e+01 1.590000000000000000e+02 4.475230000000000349e-06
6.400000000000000000e+01 1.600000000000000000e+02 5.517709999999999557e-06
6.600000000000000000e+01 1.610000000000000000e+02 5.517709999999999557e-06
6.600000000000000000e+01 1.620000000000000000e+02 6.701669999999999314e-06
6.600000000000000000e+01 1.630000000000000000e+02 7.237789999999999697e-06
6.600000000000000000e+01 1.640000000000000000e+02 7.669700000000000446e-06
6.700000000000000000e+01 1.650000000000000000e+02 6.247449999999999790e-06
6.800000000000000000e+01 1.660000000000000000e+02 5.607069999999999664e-06
6.800000000000000000e+01 1.670000000000000000e+02 4.065680000000000179e-06
6.800000000000000000e+01 1.680000000000000000e+02 3.767830000000000143e-06
6.900000000000000000e+01 1.690000000000000000e+02 2.531749999999999943e-06
6.800000000000000000e+01 1.700000000000000000e+02 2.747690000000000115e-06
7.000000000000000000e+01 1.710000000000000000e+02 2.211550000000000027e-06
7.000000000000000000e+01 1.720000000000000000e+02 2.837039999999999946e-06
7.000000000000000000e+01 1.730000000000000000e+02 2.353030000000000153e-06
7.000000000000000000e+01 1.740000000000000000e+02 2.911510000000000268e-06
7.100000000000000000e+01 1.750000000000000000e+02 2.271119999999999865e-06
7.000000000000000000e+01 1.760000000000000000e+02 2.174320000000000216e-06
7.200000000000000000e+01 1.770000000000000000e+02 1.772220000000000076e-06
7.200000000000000000e+01 1.780000000000000000e+02 1.429689999999999986e-06
7.200000000000000000e+01 1.790000000000000000e+02 1.027590000000000058e-06
7.200000000000000000e+01 1.800000000000000000e+02 1.079710000000000078e-06
7.300000000000000000e+01 1.810000000000000000e+02 7.893089999999999377e-07
7.400000000000000000e+01 1.820000000000000000e+02 1.012700000000000062e-06
7.400000000000000000e+01 1.830000000000000000e+02 4.840100000000000043e-07
7.400000000000000000e+01 1.840000000000000000e+02 7.893099999999999654e-07
7.500000000000000000e+01 1.850000000000000000e+02 1.124389999999999919e-06
7.400000000000000000e+01 1.860000000000000000e+02 1.824340000000000307e-06
7.500000000000000000e+01 1.870000000000000000e+02 2.367930000000000214e-06
7.600000000000000000e+01 1.880000000000000000e+02 5.271979999999999963e-06
7.600000000000000000e+01 1.890000000000000000e+02 7.669680000000000741e-06
7.600000000000000000e+01 1.900000000000000000e+02 1.131839999999999992e-05
7.700000000000000000e+01 1.910000000000000000e+02 1.705200000000000208e-05
7.600000000000000000e+01 1.920000000000000000e+02 2.032840000000000005e-05
7.700000000000000000e+01 1.930000000000000000e+02 2.889169999999999987e-05
7.800000000000000000e+01 1.940000000000000000e+02 3.134890000000000067e-05
7.800000000000000000e+01 1.950000000000000000e+02 3.313610000000000280e-05
7.800000000000000000e+01 1.960000000000000000e+02 2.248789999999999860e-05
7.900000000000000000e+01 1.970000000000000000e+02 1.422239999999999956e-05
7.800000000000000000e+01 1.980000000000000000e+02 7.073989999999998826e-06
8.000000000000000000e+01 1.990000000000000000e+02 3.775280000000000385e-06
8.000000000000000000e+01 2.000000000000000000e+02 2.487069999999999890e-06
8.000000000000000000e+01 2.010000000000000000e+02 1.973269999999999828e-06
8.000000000000000000e+01 2.020000000000000000e+02 1.913699999999999990e-06
8.100000000000000000e+01 2.030000000000000000e+02 2.457280000000000150e-07
8.000000000000000000e+01 2.040000000000000000e+02 1.980720000000000070e-06
8.100000000000000000e+01 2.050000000000000000e+02 3.700809999999999639e-06
8.200000000000000000e+01 2.060000000000000000e+02 1.466920000000000009e-05
8.200000000000000000e+01 2.070000000000000000e+02 1.057380000000000030e-05
8.200000000000000000e+01 2.080000000000000000e+02 2.233890000000000027e-08
8.300000000000000000e+01 2.090000000000000000e+02 3.730599999999999908e-06
9.000000000000000000e+01 2.320000000000000000e+02 3.127450000000000016e-06
9.200000000000000000e+01 2.350000000000000000e+02 4.467790000000000066e-07
9.200000000000000000e+01 2.380000000000000000e+02 1.772220000000000076e-06
