181 21.8016 21.6537 5.93054 1.88235e+15 0.0365496
182 21.8728 21.5212 5.80689 1.8885e+15 0.0338108
183 21.9437 21.3888 5.68363 1.89463e+15 0.0312773
184 22.0144 21.2563 5.56076 1.90073e+15 0.0289339
185 22.085 21.1238 5.43827 1.90682e+15 0.0267661
186 22.1552 20.9912 5.31617 1.91289e+15 0.0247609
187 22.2253 20.8587 5.19445 1.91894e+15 0.0229061
188 22.2952 20.7262 5.0731 1.92497e+15 0.0211903
189 22.3648 20.5936 4.95212 1.93098e+15 0.0196031
190 22.4342 20.4611 4.83151 1.93698e+15 0.0181348
191 22.5034 20.3285 4.71127 1.94295e+15 0.0167767
192 22.5725 20.196 4.59138 1.94891e+15 0.0155203
193 22.6413 20.0634 4.47186 1.95485e+15 0.0143581
194 22.7099 19.9308 4.35269 1.96077e+15 0.0132831
195 22.7783 19.7982 4.23387 1.96668e+15 0.0122886
196 22.8465 19.6656 4.1154 1.97257e+15 0.0113683
197 22.9145 19.533 3.99728 1.97844e+15 0.0105172
198 22.9823 19.4004 3.8795 1.98429e+15 0.00973005
199 23.0499 19.2678 3.76206 1.99013e+15 0.00900181
200 23.1173 19.1352 3.64496 1.99595e+15 0.0083281
201 23.1845 19.0026 3.52819 2.00175e+15 0.00770411
202 23.2515 18.8699 3.41175 2.00754e+15 0.00712752
203 23.3183 18.7373 3.29564 2.01331e+15 0.00659316
204 23.385 18.6046 3.17986 2.01907e+15 0.00610063
205 23.4515 18.472 3.0644 2.0248e+15 0.00564367
206 23.5177 18.3393 2.94926 2.03053e+15 0.00522292
207 23.5838 18.2066 2.83444 2.03623e+15 0.0048283
208 23.6498 18.0739 2.71993 2.04193e+15 0.00446807
209 23.7155 17.9413 2.60574 2.0476e+15 0.00413603
210 23.781 17.8086 2.49185 2.05326e+15 0.00382744
211 23.8464 17.6759 2.37828 2.05891e+15 0.00353454
212 23.9116 17.5432 2.26501 2.06454e+15 0.0032695
213 23.9767 17.4105 2.15204 2.07015e+15 0.00302389
214 24 17.3627 2.11149 2.07217e+15 0.00294528
